Date,MSFT,AMZN,KO,MA,COST,LUV,XOM,TSLA
2011-11-25,24.3,182.399,64.74,346.2,80.82,7.5,73.9,31.66
2011-11-28,24.87,194.15,65.17,359.25,82.23,7.87,75.84,32.56
2011-11-29,24.84,188.39,66.19,357.68,83.51,7.93,76.93,31.75
2011-11-30,25.58,192.29,67.23,374.55,85.3,8.38,80.44,32.74
2011-12-01,25.28,197.13,66.83,380.96,87.09,8.33,79.79,32.6
2011-12-02,25.22,196.03,66.38,378.38,86.73,8.28,79.79,33.3
2011-12-05,25.7,196.24,66.31,372.84,87.2,8.47,80.45,34.42
2011-12-06,25.66,191.99,66.68,371.3,88.06,8.54,80.82,34.87
2011-12-07,25.6,195.32,66.78,374.35,87.47,8.58,81.08,34.19
2011-12-08,25.4,190.48,66.73,369.31,85.76,8.27,79.87,30.89
2011-12-09,25.7,193.03,67.57,377.42,84.37,8.44,81.34,31.04
2011-12-12,25.51,189.52,66.89,371.28,84.15,8.43,80.05,30.41
2011-12-13,25.76,180.51,66.48,368.94,83.63,8.16,80.53,29.45
2011-12-14,25.59,180.21,66.26,361.12,82.75,8.17,79.44,28.53
2011-12-15,25.56,181.26,66.89,359.21,82.57,8.42,80.03,28.62
2011-12-16,26.0,181.26,67.44,362.16,82.57,8.71,80.16,28.0
2011-12-19,25.53,179.33,67.37,358.74,82.06,8.3,79.53,27.75
2011-12-20,26.025,182.52,68.4,373.91,83.64,8.48,82.0,27.9
2011-12-21,25.76,174.35,69.57,374.18,83.79,8.37,83.12,27.57
2011-12-22,25.81,179.03,69.19,371.25,83.77,8.4,84.29,27.77
2011-12-23,26.03,177.28,69.94,378.15,84.66,8.58,85.22,27.9
2011-12-27,26.04,176.27,69.88,374.75,84.58,8.51,85.28,28.57
2011-12-28,25.82,173.89,69.51,373.78,84.18,8.4,84.18,28.51
2011-12-29,26.02,173.86,70.16,378.27,84.34,8.6,85.27,28.73
2011-12-30,25.96,173.1,69.97,372.82,83.32,8.56,84.76,28.56
2012-01-03,26.765,179.03,70.14,368.37,84.6,8.41,86.0,28.08
2012-01-04,27.4,177.51,69.7,356.25,84.07,8.6,86.02,27.71
2012-01-05,27.68,177.61,69.37,352.41,83.26,8.62,85.76,27.12
2012-01-06,28.105,182.61,68.93,342.92,81.13,8.52,85.12,26.91
2012-01-09,27.74,178.56,68.93,345.82,79.01,8.59,85.5,27.25
2012-01-10,27.84,179.34,69.34,348.83,79.15,8.71,85.72,27.62
2012-01-11,27.72,178.9,68.06,341.47,79.99,8.88,85.08,28.23
2012-01-12,28.0,175.93,67.57,343.3,79.95,8.97,84.74,28.25
2012-01-13,28.25,178.42,66.99,339.08,80.61,8.84,84.88,22.79
2012-01-17,28.255,181.66,67.35,345.97,81.42,8.94,85.69,26.6
2012-01-18,28.23,189.44,67.59,352.38,81.76,9.02,86.45,26.81
2012-01-19,28.12,194.45,67.45,352.9,81.21,9.3,87.03,26.76
2012-01-20,29.71,190.93,68.09,340.66,81.41,9.4,87.49,26.6
2012-01-23,29.73,186.09,68.53,339.06,81.64,9.28,87.47,26.77
2012-01-24,29.34,187.0,67.9,342.68,81.73,9.16,87.18,27.42
2012-01-25,29.56,187.8,68.43,348.77,82.72,9.51,87.22,27.97
2012-01-26,29.5,193.316,68.01,347.83,82.058,9.38,86.77,28.94
2012-01-27,29.23,195.37,67.44,348.79,81.62,9.62,85.83,29.33
2012-01-30,29.61,192.15,67.46,351.97,81.44,9.38,85.49,29.57
2012-01-31,29.53,194.44,67.53,355.57,82.27,9.58,83.74,29.07
2012-02-01,29.89,179.46,67.85,357.62,83.22,9.74,83.97,29.58
2012-02-02,29.95,181.72,67.83,381.57,85.51,9.75,83.53,30.25
2012-02-03,30.24,187.68,68.08,390.32,85.36,10.04,84.92,31.15
2012-02-06,30.2,183.14,68.03,391.31,85.04,9.75,85.75,31.8
2012-02-07,30.35,184.19,68.55,392.91,84.56,9.64,86.34,31.6
2012-02-08,30.66,185.48,68.33,394.91,84.28,9.63,85.32,31.93
2012-02-09,30.77,184.98,67.97,396.4,84.53,9.78,84.88,32.58
2012-02-10,30.495,185.54,67.94,396.14,84.2,9.62,83.8,31.1
2012-02-13,30.58,191.59,68.44,396.65,83.87,9.72,84.42,31.49
2012-02-14,30.25,191.3,68.9,395.55,84.1,9.59,84.67,33.17
2012-02-15,30.05,184.47,68.4,392.96,83.24,9.53,84.12,33.6
2012-02-16,31.285,179.93,68.86,393.15,84.05,9.59,85.41,34.18
2012-02-17,31.25,182.5,69.05,396.0,84.47,9.43,85.62,34.97
2012-02-21,31.44,182.26,68.82,399.55,84.26,9.1,86.57,34.5
2012-02-22,31.27,180.58,69.25,406.83,84.31,9.02,86.92,34.22
2012-02-23,31.37,178.89,69.18,406.1,84.77,8.87,87.02,34.53
2012-02-24,31.48,179.13,69.0,415.61,84.4,8.68,87.34,33.75
2012-02-27,31.35,178.53,68.83,421.4,85.09,8.82,87.23,33.62
2012-02-28,31.87,183.8,68.85,423.97,85.27,8.95,87.14,33.81
2012-02-29,31.74,179.69,69.86,420.0,86.06,8.98,86.5,33.41
2012-03-01,32.29,180.04,69.6,420.43,86.16,8.88,86.83,34.41
2012-03-02,32.075,179.3,69.18,412.78,86.23,8.96,86.33,34.04
2012-03-05,31.8,180.26,69.23,417.62,87.63,8.74,87.01,33.77
2012-03-06,31.555,181.09,68.76,408.34,87.58,8.6,85.86,33.11
2012-03-07,31.84,183.77,68.79,411.74,87.89,8.49,85.83,33.12
2012-03-08,32.01,187.64,69.27,417.26,88.3,8.5,84.83,33.07
2012-03-09,31.99,184.32,69.51,419.52,89.34,8.48,84.3,34.74
2012-03-12,32.04,183.39,70.15,419.86,89.43,8.28,85.55,36.01
2012-03-13,32.67,184.59,70.25,423.22,89.98,8.41,86.86,36.09
2012-03-14,32.77,182.26,70.22,421.42,90.9,8.18,86.02,35.29
2012-03-15,32.85,184.43,70.33,419.55,91.46,8.45,86.09,35.0
2012-03-16,32.6,185.05,70.16,420.17,90.44,8.31,86.44,35.32
2012-03-19,32.2,185.52,70.4,425.09,90.02,8.41,86.99,34.98
2012-03-20,31.99,192.33,70.59,418.98,90.26,8.39,86.6,34.96
2012-03-21,31.91,191.73,71.12,417.94,90.64,8.32,86.01,35.15
2012-03-22,31.995,192.4,71.42,416.84,90.5,8.19,85.33,34.4
2012-03-23,32.01,195.04,71.49,424.01,90.27,8.23,85.55,34.08
2012-03-26,32.59,202.87,71.9,435.68,91.52,8.35,87.03,37.4
2012-03-27,32.52,205.44,71.87,430.66,91.28,8.23,86.62,37.94
2012-03-28,32.19,201.16,72.66,427.52,90.62,8.36,85.86,37.85
2012-03-29,32.12,204.61,73.81,428.22,89.84,8.4,86.08,37.33
2012-03-30,32.255,202.51,74.01,420.54,90.8,8.24,86.73,37.24
2012-04-02,32.29,198.05,74.14,432.05,91.84,8.26,87.07,36.58
2012-04-03,31.94,199.66,73.76,438.02,90.39,8.2,85.83,38.01
2012-04-04,31.21,193.99,73.46,430.94,89.04,8.38,84.98,35.0
2012-04-05,31.52,194.39,73.47,439.85,88.65,8.31,84.82,34.48
2012-04-09,31.1,191.87,72.87,439.29,87.88,8.22,83.88,33.15
2012-04-10,30.47,186.98,72.02,424.73,86.89,7.91,82.17,32.46
2012-04-11,30.345,187.97,72.12,430.04,87.32,7.95,82.7,33.09
2012-04-12,30.975,190.69,72.22,433.98,87.18,8.14,83.6,33.44
2012-04-13,30.81,188.46,71.94,440.46,86.32,7.94,82.95,33.59
2012-04-16,31.075,185.5,72.44,432.66,86.88,7.99,84.01,32.25
2012-04-17,31.44,188.39,73.95,438.43,87.67,8.08,85.45,32.24
2012-04-18,31.14,191.07,74.17,436.7,88.07,7.89,85.75,32.66
2012-04-19,31.01,191.1,73.82,436.82,87.12,8.23,85.28,33.16
2012-04-20,32.42,189.98,74.13,440.44,87.58,7.91,85.3,33.16
2012-04-23,32.12,188.24,73.69,430.26,86.62,7.88,85.69,31.94
2012-04-24,31.92,190.33,74.12,430.3,86.43,8.02,86.31,31.82
2012-04-25,32.2,194.42,74.93,445.06,87.28,7.98,86.85,32.91
2012-04-26,32.11,195.99,75.71,453.98,88.08,8.09,86.07,33.49
2012-04-27,31.98,226.85,76.63,457.58,88.69,8.25,86.08,33.34
2012-04-30,32.015,231.9,76.32,452.27,88.18,8.28,86.34,33.13
2012-05-01,32.01,230.04,76.93,455.9,86.97,8.28,87.04,33.78
2012-05-02,31.8,230.25,77.16,451.45,86.64,8.17,86.2,33.94
2012-05-03,31.76,229.45,77.44,442.43,84.24,8.22,85.65,32.46
2012-05-04,30.98,223.99,77.0,439.69,83.39,8.1,84.57,31.83
2012-05-07,30.65,225.16,77.28,436.12,83.15,8.26,84.48,32.47
2012-05-08,30.5,223.9,77.14,431.64,82.64,8.27,84.02,30.19
2012-05-09,30.76,222.98,76.78,422.83,82.62,8.2,83.31,30.06
2012-05-10,30.74,226.69,77.41,422.98,83.88,8.1,82.84,32.96
2012-05-11,31.16,227.68,77.47,422.4,84.6,8.05,83.1,32.25
2012-05-14,30.68,222.93,76.87,414.44,84.3,8.08,82.12,30.06
2012-05-15,30.21,224.39,76.57,414.47,84.58,8.07,81.79,29.43
2012-05-16,29.9,224.06,76.33,409.37,84.91,8.21,82.17,29.18
2012-05-17,29.72,218.36,75.12,398.58,83.47,8.35,81.91,28.57
2012-05-18,29.27,213.85,74.05,394.56,82.94,8.15,81.47,27.56
2012-05-21,29.75,218.11,74.51,410.58,83.73,8.34,82.04,28.77
2012-05-22,29.76,215.33,74.19,413.44,83.38,8.27,81.95,30.79
2012-05-23,29.11,217.28,74.55,417.09,83.31,8.36,82.04,31.02
2012-05-24,29.07,215.24,75.56,419.83,84.48,8.74,82.61,30.32
2012-05-25,29.06,212.89,75.23,413.96,84.48,8.76,82.08,29.81
2012-05-29,29.56,214.75,75.46,416.05,86.64,8.94,81.93,31.69
2012-05-30,29.34,209.23,75.06,411.58,85.81,8.87,79.79,30.41
2012-05-31,29.19,212.91,74.73,406.51,86.39,9.03,78.63,29.5
2012-06-01,28.45,208.22,73.09,391.78,85.49,8.95,77.92,28.15
2012-06-04,28.55,214.57,73.64,400.26,86.56,8.6,77.83,27.88
2012-06-05,28.505,213.21,73.24,408.2,86.77,8.66,77.6,27.91
2012-06-06,29.35,217.64,74.61,419.98,87.78,8.8,80.18,29.22
2012-06-07,29.23,218.8,74.28,415.71,88.13,8.86,80.69,28.93
2012-06-08,29.65,218.48,75.24,416.55,88.74,9.06,80.84,30.08
2012-06-11,28.895,216.5,74.66,413.84,87.91,8.98,80.27,29.12
2012-06-12,29.29,216.42,75.2,417.75,88.5,8.99,81.26,29.66
2012-06-13,29.13,214.73,74.69,409.75,87.43,9.19,80.63,29.77
2012-06-14,29.34,214.45,75.74,419.05,89.83,9.2,82.13,29.39
2012-06-15,30.02,218.35,76.09,426.69,91.44,8.93,83.22,29.91
2012-06-18,29.84,222.66,75.98,425.62,92.03,9.03,83.11,31.84
2012-06-19,30.7,224.03,75.74,427.57,91.86,9.23,84.48,32.09
2012-06-20,30.93,223.02,75.56,428.81,91.49,9.31,84.97,33.78
2012-06-21,30.135,220.575,74.67,421.17,90.4,9.21,82.11,32.19
2012-06-22,30.7,222.16,74.94,435.08,90.93,9.21,82.11,33.785
2012-06-25,29.865,220.07,74.77,428.52,90.87,8.76,81.24,33.11
2012-06-26,30.02,225.61,75.08,432.22,91.69,8.87,82.4,31.61
2012-06-27,30.17,225.62,76.34,431.92,91.32,9.14,83.2,31.96
2012-06-28,29.91,221.31,76.57,421.3,92.92,9.21,83.1,31.41
2012-06-29,30.59,228.35,78.19,430.11,95.0,9.22,85.57,31.29
2012-07-02,30.56,229.32,78.92,439.9,94.4,9.31,85.34,30.4
2012-07-03,30.76,229.53,79.16,441.77,94.42,9.28,86.28,30.66
2012-07-05,30.7,227.06,78.45,444.05,94.0,9.15,85.57,31.23
2012-07-06,30.185,225.05,78.15,441.63,93.68,9.27,84.8,30.99
2012-07-09,30.0,225.05,77.98,431.27,93.97,9.24,83.65,31.49
2012-07-10,29.74,219.5,77.98,420.25,93.8,9.63,83.11,31.27
2012-07-11,29.3,218.37,77.46,419.89,94.5,9.56,84.38,31.51
2012-07-12,28.63,215.36,76.64,424.25,94.02,9.31,84.12,32.7
2012-07-13,29.39,218.39,77.28,429.6,94.81,9.44,85.47,34.25
2012-07-16,29.44,216.01,76.48,436.89,95.15,9.42,85.05,35.96
2012-07-17,29.66,216.93,77.69,435.68,96.06,9.39,85.73,33.35
2012-07-18,30.45,217.47,77.44,436.82,95.96,9.42,86.21,32.15
2012-07-19,30.665,226.17,77.55,427.94,95.95,9.15,86.21,32.27
2012-07-20,30.115,228.29,77.03,423.15,95.61,8.86,85.95,31.79
2012-07-23,29.28,226.01,76.88,415.98,94.39,8.71,85.21,30.66
2012-07-24,29.15,223.04,76.66,409.89,94.08,8.66,84.58,29.84
2012-07-25,28.83,217.05,77.02,412.33,93.75,8.47,85.24,28.95
2012-07-26,29.16,220.01,78.85,423.77,95.91,8.68,86.52,28.13
2012-07-27,29.755,237.32,80.01,436.75,97.11,8.9,87.45,29.51
2012-07-30,29.64,236.09,81.12,441.15,96.46,9.15,87.56,27.35
2012-07-31,29.47,233.3,80.8,436.57,96.18,9.19,86.85,27.42
2012-08-01,29.41,232.09,81.01,427.2,95.94,9.18,86.91,26.25
2012-08-02,29.19,230.81,79.75,423.43,95.7,8.94,85.88,26.1
2012-08-03,29.75,234.97,80.83,424.13,97.21,9.13,87.55,27.27
2012-08-06,29.95,233.99,80.64,419.85,96.5,9.26,87.45,28.27
2012-08-07,30.26,236.56,79.77,416.4,95.8,9.09,87.92,30.25
2012-08-08,30.33,234.38,79.56,424.45,95.63,9.1,88.28,29.09
2012-08-09,30.5,234.06,79.24,425.94,95.37,9.04,88.2,29.41
2012-08-10,30.42,232.75,78.79,426.03,95.3,9.07,88.44,29.94
2012-08-13,30.39,232.44,39.3,425.63,95.63,9.12,88.14,31.17
2012-08-14,30.13,233.19,39.38,428.08,95.67,9.01,88.2,29.42
2012-08-15,30.2,237.42,39.35,427.09,96.47,9.02,88.0,29.4
2012-08-16,30.78,241.55,39.55,428.52,96.48,9.07,88.67,30.3
2012-08-17,30.9,241.17,39.53,426.81,96.14,9.13,88.4,30.01
2012-08-20,30.74,240.35,39.47,427.2,96.02,9.44,87.95,29.51
2012-08-21,30.8,239.45,39.26,423.31,95.29,9.46,87.46,29.11
2012-08-22,30.54,243.1,38.77,421.2,95.53,9.32,87.73,29.95
2012-08-23,30.255,241.198,38.11,418.33,94.74,9.3,87.31,30.73
2012-08-24,30.56,245.74,38.47,422.45,96.25,9.21,88.05,29.5
2012-08-27,30.69,243.92,38.17,423.42,96.64,9.07,87.74,28.32
2012-08-28,30.63,246.11,38.0,424.6,96.57,8.98,88.1,28.69
2012-08-29,30.65,247.12,37.46,425.82,97.11,8.89,87.9,28.41
2012-08-30,30.32,246.22,37.14,420.95,98.59,8.96,87.2,28.41
2012-08-31,30.82,248.27,37.4,422.9,97.87,8.94,87.3,28.52
2012-09-04,30.385,247.88,37.28,424.38,98.15,8.85,87.12,28.14
2012-09-05,30.39,246.22,37.51,422.1,98.22,9.09,87.33,27.94
2012-09-06,31.345,251.38,38.15,432.6,99.98,9.21,88.99,28.55
2012-09-07,30.95,259.14,37.9,436.2,99.72,9.19,89.92,29.35
2012-09-10,30.72,257.09,37.66,437.49,100.45,9.15,89.48,27.37
2012-09-11,30.79,255.67,37.77,442.87,99.52,8.95,89.62,27.8
2012-09-12,30.78,255.63,37.55,446.41,100.89,9.18,89.55,28.28
2012-09-13,30.935,260.24,38.35,455.26,102.75,9.11,91.23,29.48
2012-09-14,31.21,261.27,38.12,454.18,102.185,9.07,92.3,30.39
2012-09-17,31.21,258.0,38.35,453.5,102.25,9.05,91.91,32.54
2012-09-18,31.175,258.75,38.62,452.98,101.99,8.92,91.65,31.34
2012-09-19,31.052,261.68,38.52,451.89,101.88,9.06,90.57,31.05
2012-09-20,31.45,260.81,38.64,454.18,102.64,8.94,91.52,30.9
2012-09-21,31.19,257.47,38.03,459.52,102.36,8.84,91.92,30.02
2012-09-24,30.78,254.805,38.12,455.29,102.61,8.89,91.88,30.66
2012-09-25,30.39,252.46,37.68,451.52,101.44,8.84,91.74,27.66
2012-09-26,30.165,249.67,37.76,445.84,101.0,8.92,91.23,27.54
2012-09-27,30.16,256.59,38.31,452.17,100.3,8.88,91.8,28.49
2012-09-28,29.76,254.32,37.93,451.48,100.16,8.77,91.45,29.28
2012-10-01,29.49,252.01,38.38,456.89,100.51,8.86,91.8,29.16
2012-10-02,29.66,250.6,38.34,457.65,99.49,8.98,91.72,29.8
2012-10-03,29.86,255.92,38.24,473.76,99.62,9.14,91.7,29.3
2012-10-04,30.03,260.47,38.33,474.88,101.48,9.1,92.22,29.4
2012-10-05,29.85,258.51,38.58,475.27,101.79,8.97,92.55,28.89
2012-10-08,29.78,259.06,38.58,471.93,101.35,8.86,92.68,29.25
2012-10-09,29.28,250.96,38.56,464.88,99.6401,8.75,92.13,28.37
2012-10-10,28.98,244.99,38.09,462.09,101.558,8.77,91.03,28.4
2012-10-11,28.95,244.22,38.11,472.57,98.325,8.71,91.17,28.32
2012-10-12,29.2,242.36,38.23,473.36,97.55,8.84,91.03,27.64
2012-10-15,29.51,244.18,38.13,475.82,96.51,8.89,91.51,27.33
2012-10-16,29.49,243.94,37.9,479.01,97.0029,8.88,92.38,28.06
2012-10-17,29.59,247.49,37.74,483.0,96.78,8.95,93.39,28.8191
2012-10-18,29.495,244.85,37.84,475.83,96.33,8.98,93.48,28.04
2012-10-19,28.64,240.0,37.4,470.06,94.78,8.88,92.15,27.74
2012-10-22,28.0,233.78,37.23,466.93,95.0,8.83,92.19,27.85
2012-10-23,28.047,234.31,36.61,459.86,95.18,8.79,90.18,28.39
2012-10-24,27.9019,228.49,36.88,454.54,95.62,8.75,89.88,27.42
2012-10-25,27.88,222.92,37.09,449.36,96.62,8.83,90.43,27.52
2012-10-26,28.21,238.24,37.04,452.98,96.94,8.74,90.62,27.38
2012-10-31,28.54,232.8931,37.18,460.93,98.43,8.82,91.17,28.1314
2012-11-01,29.515,232.14,37.33,468.69,97.1306,9.05,91.6,29.2454
2012-11-02,29.4998,232.4224,37.08,469.45,96.12,9.03,90.27,28.9182
2012-11-05,29.63,234.33,36.77,465.65,97.73,9.04,90.63,31.5
2012-11-06,29.86,237.56,37.42,471.78,98.79,9.15,91.61,31.15
2012-11-07,29.08,232.0608,36.72,464.7,97.3,9.01,88.18,31.54
2012-11-08,28.81,227.35,36.36,461.8,94.74,9.18,87.0695,31.31
2012-11-09,28.83,226.31,36.29,464.66,95.46,9.06,87.21,30.32
2012-11-12,28.22,226.47,36.08,470.0,95.98,9.07,87.32,31.07
2012-11-13,27.0895,226.6,36.16,471.22,95.69,9.03,86.47,31.6143
2012-11-14,26.84,222.95,36.01,463.31,94.47,8.76,86.07,31.38
2012-11-15,26.6607,220.599,36.43,457.16,95.7,8.84,86.14,30.82
2012-11-16,26.5209,225.23,36.56,464.59,95.69,8.93,86.45,31.8399
2012-11-19,26.7277,229.71,37.24,478.68,96.5703,9.1,87.67,32.92
2012-11-20,26.71,233.78,37.25,477.57,97.12,9.11,87.5,33.0
2012-11-21,26.95,238.03,37.39,479.43,96.74,9.23,88.01,32.47
2012-11-23,27.7,239.88,37.93,481.24,97.92,9.37,89.09,32.13
2012-11-26,27.385,243.62,37.36,480.03,96.26,9.4,88.62,32.27
2012-11-27,27.08,243.4017,37.42,478.49,96.51,9.29,87.35,32.15
2012-11-28,27.36,247.11,37.56,481.51,102.58,9.43,88.1,33.23
2012-11-29,26.95,251.27,37.97,486.21,101.88,9.5,88.12,33.69
2012-11-30,26.615,252.05,37.92,488.68,103.92,9.53,88.14,33.82
2012-12-03,26.4294,250.3291,37.38,486.65,104.59,9.44,87.61,34.62
2012-12-04,26.37,252.4881,37.15,483.42,104.4,9.63,87.19,33.9
2012-12-05,26.67,253.96,37.31,478.0,105.9483,9.79,87.73,33.71
2012-12-06,26.725,253.37,37.38,480.88,98.47,9.88,88.0,33.9
2012-12-07,26.455,253.2681,37.71,476.09,98.56,9.81,88.6,34.17
2012-12-10,26.94,247.77,37.64,479.6,98.95,9.84,88.41,34.57
2012-12-11,27.32,250.69,37.86,481.52,98.31,10.12,88.99,35.28
2012-12-12,27.24,251.76,37.64,483.44,97.72,10.02,89.45,35.26
2012-12-13,27.11,251.25,37.6,484.43,97.8492,10.14,88.58,33.61
2012-12-14,26.81,249.19,37.66,482.3,96.9173,10.19,88.08,33.81
2012-12-17,27.095,253.86,37.5,489.32,98.78,10.36,88.87,34.4
2012-12-18,27.56,260.4,37.28,492.88,99.8566,10.5,89.56,34.59
2012-12-19,27.31,257.99,36.78,489.39,98.68,10.56,88.4364,34.61
2012-12-20,27.68,261.5,37.05,498.53,99.2,10.54,88.89,34.43
2012-12-21,27.45,256.92,36.89,493.57,99.49,10.46,87.23,34.0
2012-12-24,27.06,258.62,36.73,495.02,99.44,10.43,86.92,34.28
2012-12-26,26.86,248.6314,36.42,486.2,98.68,10.31,87.07,33.59
2012-12-27,26.96,248.31,36.42,487.87,97.92,10.26,86.86,33.69
2012-12-28,26.55,245.18,35.97,483.08,96.97,10.16,85.1,33.22
2012-12-31,26.7097,250.87,36.25,491.28,98.73,10.24,86.55,33.87
2013-01-02,27.62,257.31,37.6,510.27,101.45,10.47,88.71,35.36
2013-01-03,27.25,258.48,37.6,511.0,102.49,10.72,88.55,34.77
2013-01-04,26.74,259.15,37.66,510.98,102.16,10.88,88.96,34.4
2013-01-07,26.69,268.4592,37.3,519.53,101.37,10.91,87.93,34.34
2013-01-08,26.55,266.38,37.04,517.82,101.18,11.03,88.48,33.68
2013-01-09,26.7,266.35,37.03,532.39,101.23,11.0,88.14,33.64
2013-01-10,26.46,265.34,36.96,527.65,100.74,11.07,89.1,33.53
2013-01-11,26.83,267.94,36.91,528.68,100.28,11.05,89.61,32.91
2013-01-14,26.89,272.73,36.99,523.51,100.37,11.02,89.58,33.26
2013-01-15,27.21,271.9,37.32,522.8,101.15,11.08,89.53,33.9
2013-01-16,27.04,268.93,37.32,521.29,101.53,11.28,89.47,34.1
2013-01-17,27.25,270.48,37.51,523.35,100.96,11.4,90.2,34.38
2013-01-18,27.25,272.12,37.7,521.0,101.2,11.26,90.8,34.52
2013-01-22,27.15,270.19,37.13,519.76,102.15,11.48,90.92,35.19
2013-01-23,27.61,268.11,37.13,517.56,102.12,11.36,90.7,36.0
2013-01-24,27.63,273.62,37.11,522.26,102.89,11.45,91.35,36.99
2013-01-25,27.88,283.99,37.05,519.42,102.36,11.44,91.73,36.98
2013-01-28,27.911,276.04,37.01,514.12,102.49,11.43,91.11,38.03
2013-01-29,28.01,260.35,37.42,518.48,103.36,11.33,91.76,37.95
2013-01-30,27.85,272.764,37.5,516.0,102.53,11.24,90.67,37.52
2013-01-31,27.45,265.5,37.24,518.4,102.34,11.21,89.97,37.51
2013-02-01,27.93,265.0,37.54,518.71,104.15,11.23,90.04,38.3
2013-02-04,27.44,259.98,37.35,514.22,102.48,11.18,89.15,37.74
2013-02-05,27.495,266.89,38.14,520.69,103.31,11.27,89.74,38.13
2013-02-06,27.34,262.22,38.31,523.55,101.7,11.47,89.79,39.17
2013-02-07,27.283,260.23,38.91,519.55,101.85,11.61,88.25,39.48
2013-02-08,27.55,261.95,38.77,524.47,102.79,11.64,88.61,39.24
2013-02-11,27.86,257.21,38.61,520.85,101.99,11.65,88.28,38.42
2013-02-12,27.88,258.7,37.56,519.64,101.76,11.55,88.46,37.89
2013-02-13,28.03,269.47,37.21,519.21,101.63,11.61,88.67,38.45
2013-02-14,28.04,269.24,36.84,522.16,102.02,11.47,88.52,38.3
2013-02-15,28.01,265.09,37.42,523.13,102.17,11.6,88.36,37.04
2013-02-19,28.045,269.75,37.67,522.86,101.9,11.7,89.32,39.28
2013-02-20,27.87,266.41,37.73,512.91,101.08,11.43,88.97,38.54
2013-02-21,27.49,265.94,37.71,519.59,100.69,11.45,88.59,35.16
2013-02-22,27.76,265.42,38.52,523.83,101.16,11.6,89.2,36.11
2013-02-25,27.37,259.87,37.72,510.9,100.09,11.32,87.7,34.38
2013-02-26,27.37,259.36,38.11,509.7,99.45,11.4,88.51,34.43
2013-02-27,27.81,263.25,38.45,515.19,100.73,11.82,89.53,35.1
2013-02-28,27.8,264.27,38.72,517.82,101.29,11.7,89.55,34.83
2013-03-01,27.95,265.74,38.7,518.3,101.42,11.82,89.43,34.65
2013-03-04,28.15,273.11,38.82,521.41,103.43,12.04,88.95,35.58
2013-03-05,28.35,275.59,38.68,527.1,103.15,12.11,89.61,36.65
2013-03-06,28.09,273.79,39.02,527.58,102.56,12.05,89.56,37.69
2013-03-07,28.14,273.88,39.12,526.67,101.97,12.09,88.71,38.23
2013-03-08,28.0,274.19,39.22,529.23,103.04,12.26,88.97,38.47
2013-03-11,27.87,271.24,39.31,530.89,102.44,12.33,89.16,39.1
2013-03-12,27.91,274.13,38.96,523.16,103.75,12.34,89.16,39.12
2013-03-13,27.915,275.1,38.59,527.48,103.42,12.45,89.26,38.98
2013-03-14,28.135,265.74,39.02,527.18,102.91,12.55,89.83,36.85
2013-03-15,28.035,261.82,38.83,519.37,101.746,12.38,89.37,35.29
2013-03-18,28.1,257.89,38.76,515.01,101.68,12.56,88.77,35.15
2013-03-19,28.18,256.41,39.33,511.6,102.12,12.64,88.58,35.08
2013-03-20,28.315,257.278,39.87,518.62,103.08,12.79,88.63,35.95
2013-03-21,28.11,253.39,40.07,514.01,103.52,12.76,88.17,36.01
2013-03-22,28.25,257.75,40.04,517.5,105.11,12.87,89.29,36.62
2013-03-25,28.16,256.02,40.12,519.99,105.47,12.86,89.02,37.53
2013-03-26,28.155,260.31,40.69,535.47,105.97,12.95,90.13,37.86
2013-03-27,28.37,265.3,40.22,538.03,106.64,13.19,90.58,38.16
2013-03-28,28.605,266.49,40.44,541.13,106.11,13.48,90.11,37.89
2013-04-01,28.61,261.61,40.45,537.23,105.81,13.23,90.77,43.93
2013-04-02,28.8,263.322,40.72,540.59,107.68,12.68,90.58,44.34
2013-04-03,28.56,259.03,40.17,533.25,106.36,12.54,89.93,41.1
2013-04-04,28.595,259.08,40.54,534.22,106.36,12.8,89.77,42.01
2013-04-05,28.7,255.48,40.08,531.6,105.8,12.81,89.01,41.37
2013-04-08,28.59,258.95,40.86,534.37,107.04,12.93,88.6,41.83
2013-04-09,29.61,261.14,40.71,527.64,105.79,12.9,88.77,40.5
2013-04-10,30.28,264.77,41.07,534.43,105.75,13.04,88.68,41.86
2013-04-11,28.935,269.85,41.18,541.24,106.01,13.09,89.22,43.59
2013-04-12,28.79,272.87,41.08,532.99,106.13,13.15,88.99,43.75
2013-04-15,28.69,267.72,40.09,521.71,104.21,12.67,86.49,43.3
2013-04-16,28.97,272.34,42.37,531.58,105.55,13.18,86.61,45.59
2013-04-17,28.825,267.4,42.55,525.76,104.77,13.15,86.08,45.45
2013-04-18,28.79,259.42,42.1,521.0,103.61,12.98,86.62,46.97
2013-04-19,29.765,260.32,42.66,521.96,104.45,13.34,87.45,47.83
2013-04-22,30.8,263.55,42.72,522.11,105.16,13.17,88.09,50.19
2013-04-23,30.6,268.9,42.7,531.0,107.25,13.34,89.3,51.01
2013-04-24,31.76,268.78,42.15,532.02,107.83,13.42,89.43,50.43
2013-04-25,31.94,274.7,42.35,535.14,109.13,13.42,88.07,52.0
2013-04-26,31.79,254.81,42.1,535.33,109.27,13.39,88.0,51.2
2013-04-29,32.61,249.74,42.24,539.01,108.63,13.54,88.21,54.94
2013-04-30,33.1,253.81,42.33,552.93,108.43,13.7,88.99,53.99
